,voltage,Cd_50_ppb_0,Cd_50_ppb_1,Cd_50_ppb_2,Cd_50_ppb_3,Cd_125_ppb_4,Cd_125_ppb_5,Cd_125_ppb_6,Cd_125_ppb_7,Cd_250_ppb_8,Cd_250_ppb_9,Cd_250_ppb_10,Cd_250_ppb_11,Cd_375_ppb_12,Cd_375_ppb_13,Cd_375_ppb_14,Cd_375_ppb_15,Cd_500_ppb_16,Cd_500_ppb_17,Cd_500_ppb_18,Cd_500_ppb_19,Cd_625_ppb_20,Cd_625_ppb_21,Cd_625_ppb_22,Cd_625_ppb_23,Cd_750_ppb_24,Cd_750_ppb_25,Cd_750_ppb_26,Cd_750_ppb_27,Cd_825_ppb_28,Cd_825_ppb_29,Cd_825_ppb_30,Cd_825_ppb_31,Cd_1000_ppb_32,Cd_1000_ppb_33,Cd_1000_ppb_34,Cd_1000_ppb_35
54,0.7839999999999998,-0.4963,-0.620375,-0.4963,-0.620375,-0.682413,-0.806488,-0.74445,-0.930563,-0.930563,-1.054638,-0.930563,-0.930563,-1.116675,-1.302788,-1.24075,-1.426863,-1.426863,-1.612975,-1.4889,-1.675013,-1.861125,-2.047238,-1.861125,-2.047238,-2.171313,-2.4815,-2.23335,-2.4815,-2.419463,-2.915763,-2.419463,-2.853725,-3.287988,-3.784288,-3.101875,-3.598175
55,0.7799999999999998,-0.4963,-0.620375,-0.558338,-0.620375,-0.682413,-0.868525,-0.806488,-0.930563,-0.930563,-1.116675,-0.9926,-0.930563,-1.178713,-1.302788,-1.178713,-1.426863,-1.364825,-1.612975,-1.4889,-1.73705,-1.861125,-2.047238,-1.861125,-2.109275,-2.171313,-2.4815,-2.23335,-2.4815,-2.4815,-2.9778,-2.419463,-2.853725,-3.287988,-3.72225,-3.101875,-3.660213
56,0.7759999999999998,-0.4963,-0.620375,-0.4963,-0.620375,-0.74445,-0.806488,-0.806488,-0.930563,-0.930563,-1.054638,-0.9926,-0.930563,-1.178713,-1.302788,-1.178713,-1.426863,-1.364825,-1.612975,-1.550938,-1.675013,-1.861125,-1.9852,-1.861125,-2.047238,-2.171313,-2.419463,-2.23335,-2.543538,-2.4815,-2.9778,-2.419463,-2.791688,-3.287988,-3.784288,-3.101875,-3.660213
57,0.7719999999999998,-0.4963,-0.620375,-0.4963,-0.620375,-0.74445,-0.806488,-0.806488,-0.930563,-0.930563,-1.054638,-0.9926,-0.930563,-1.116675,-1.302788,-1.178713,-1.426863,-1.364825,-1.675013,-1.4889,-1.675013,-1.799088,-2.047238,-1.861125,-2.109275,-2.109275,-2.419463,-2.23335,-2.4815,-2.4815,-2.9778,-2.419463,-2.853725,-3.287988,-3.72225,-3.163913,-3.660213
58,0.7679999999999998,-0.558338,-0.682413,-0.558338,-0.620375,-0.682413,-0.868525,-0.806488,-0.868525,-0.9926,-1.116675,-0.9926,-0.868525,-1.178713,-1.364825,-1.178713,-1.364825,-1.426863,-1.612975,-1.550938,-1.73705,-1.861125,-2.047238,-1.861125,-2.109275,-2.171313,-2.4815,-2.171313,-2.419463,-2.4815,-2.9778,-2.4815,-2.853725,-3.287988,-3.784288,-3.163913,-3.660213
59,0.7639999999999998,-0.4963,-0.682413,-0.558338,-0.620375,-0.74445,-0.868525,-0.806488,-0.930563,-0.868525,-1.054638,-0.9926,-0.930563,-1.116675,-1.364825,-1.24075,-1.364825,-1.426863,-1.675013,-1.550938,-1.73705,-1.799088,-2.047238,-1.861125,-2.109275,-2.171313,-2.4815,-2.23335,-2.4815,-2.4815,-2.9778,-2.4815,-2.853725,-3.350025,-3.784288,-3.163913,-3.660213
60,0.7599999999999998,-0.4963,-0.682413,-0.4963,-0.620375,-0.74445,-0.868525,-0.806488,-0.930563,-0.930563,-1.054638,-0.9926,-0.930563,-1.178713,-1.364825,-1.24075,-1.364825,-1.364825,-1.675013,-1.550938,-1.73705,-1.861125,-2.109275,-1.799088,-2.109275,-2.171313,-2.4815,-2.295388,-2.4815,-2.543538,-2.9778,-2.4815,-2.853725,-3.350025,-3.784288,-3.163913,-3.660213
61,0.7559999999999998,-0.558338,-0.682413,-0.4963,-0.558338,-0.682413,-0.806488,-0.806488,-0.930563,-0.930563,-1.116675,-0.9926,-0.930563,-1.178713,-1.364825,-1.24075,-1.426863,-1.426863,-1.675013,-1.550938,-1.73705,-1.861125,-2.047238,-1.861125,-2.109275,-2.171313,-2.4815,-2.295388,-2.543538,-2.4815,-2.9778,-2.419463,-2.853725,-3.350025,-3.846325,-3.163913,-3.72225
62,0.7519999999999998,-0.558338,-0.682413,-0.4963,-0.620375,-0.74445,-0.868525,-0.806488,-0.930563,-0.9926,-1.054638,-1.054638,-0.930563,-1.178713,-1.364825,-1.24075,-1.364825,-1.426863,-1.612975,-1.550938,-1.73705,-1.799088,-2.047238,-1.923163,-2.109275,-2.171313,-2.4815,-2.23335,-2.543538,-2.543538,-3.039838,-2.419463,-2.853725,-3.350025,-3.846325,-3.22595,-3.72225
63,0.7479999999999998,-0.558338,-0.682413,-0.4963,-0.620375,-0.806488,-0.868525,-0.806488,-0.9926,-0.930563,-1.116675,-0.9926,-0.9926,-1.178713,-1.364825,-1.24075,-1.364825,-1.426863,-1.675013,-1.550938,-1.73705,-1.861125,-2.109275,-1.861125,-2.109275,-2.171313,-2.4815,-2.295388,-2.543538,-2.543538,-2.9778,-2.419463,-2.853725,-3.350025,-3.846325,-3.22595,-3.72225
64,0.7439999999999998,-0.558338,-0.682413,-0.4963,-0.620375,-0.682413,-0.930563,-0.806488,-0.868525,-0.9926,-1.054638,-0.9926,-0.868525,-1.178713,-1.364825,-1.24075,-1.4889,-1.426863,-1.675013,-1.550938,-1.799088,-1.861125,-2.109275,-1.861125,-2.109275,-2.23335,-2.543538,-2.295388,-2.543538,-2.543538,-2.9778,-2.4815,-2.915763,-3.287988,-3.846325,-3.22595,-3.660213
65,0.7399999999999998,-0.558338,-0.682413,-0.558338,-0.682413,-0.74445,-0.868525,-0.868525,-0.930563,-0.9926,-1.116675,-1.054638,-0.930563,-1.178713,-1.364825,-1.24075,-1.426863,-1.426863,-1.675013,-1.612975,-1.73705,-1.861125,-2.109275,-1.861125,-2.109275,-2.171313,-2.4815,-2.295388,-2.605575,-2.543538,-3.039838,-2.4815,-2.915763,-3.412063,-3.784288,-3.22595,-3.72225
66,0.7359999999999998,-0.558338,-0.682413,-0.4963,-0.682413,-0.74445,-0.868525,-0.806488,-0.930563,-0.9926,-1.116675,-1.054638,-0.930563,-1.116675,-1.426863,-1.24075,-1.426863,-1.4889,-1.675013,-1.550938,-1.799088,-1.861125,-2.109275,-1.923163,-2.109275,-2.23335,-2.543538,-2.295388,-2.543538,-2.543538,-3.101875,-2.4815,-2.915763,-3.350025,-3.846325,-3.287988,-3.72225
67,0.7319999999999998,-0.558338,-0.682413,-0.4963,-0.682413,-0.74445,-0.868525,-0.74445,-0.930563,-0.930563,-1.116675,-1.054638,-0.930563,-1.178713,-1.426863,-1.24075,-1.426863,-1.426863,-1.675013,-1.612975,-1.799088,-1.861125,-2.109275,-1.861125,-2.171313,-2.23335,-2.543538,-2.295388,-2.543538,-2.543538,-3.101875,-2.4815,-2.915763,-3.350025,-3.846325,-3.22595,-3.72225
68,0.7279999999999998,-0.558338,-0.682413,-0.558338,-0.682413,-0.806488,-0.868525,-0.806488,-0.930563,-0.9926,-1.116675,-1.054638,-0.930563,-1.24075,-1.426863,-1.24075,-1.4889,-1.4889,-1.675013,-1.612975,-1.799088,-1.861125,-2.171313,-1.861125,-2.171313,-2.23335,-2.543538,-2.295388,-2.543538,-2.605575,-3.039838,-2.543538,-2.9778,-3.412063,-3.846325,-3.287988,-3.72225
69,0.7239999999999998,-0.558338,-0.682413,-0.558338,-0.682413,-0.74445,-0.868525,-0.868525,-0.9926,-0.930563,-1.116675,-1.054638,-0.9926,-1.24075,-1.426863,-1.24075,-1.426863,-1.4889,-1.675013,-1.612975,-1.799088,-1.923163,-2.109275,-1.861125,-2.171313,-2.23335,-2.543538,-2.357425,-2.543538,-2.543538,-3.039838,-2.543538,-2.9778,-3.350025,-3.846325,-3.287988,-3.72225
70,0.7199999999999998,-0.558338,-0.682413,-0.4963,-0.682413,-0.806488,-0.868525,-0.868525,-0.9926,-0.9926,-1.116675,-1.054638,-0.9926,-1.116675,-1.426863,-1.24075,-1.4889,-1.4889,-1.675013,-1.612975,-1.799088,-1.861125,-2.171313,-1.9852,-2.171313,-2.23335,-2.605575,-2.295388,-2.543538,-2.605575,-3.039838,-2.543538,-2.9778,-3.412063,-3.846325,-3.287988,-3.784288
71,0.7159999999999997,-0.558338,-0.682413,-0.4963,-0.682413,-0.74445,-0.868525,-0.868525,-0.930563,-0.930563,-1.116675,-1.054638,-0.930563,-1.178713,-1.426863,-1.24075,-1.426863,-1.4889,-1.73705,-1.612975,-1.799088,-1.923163,-2.171313,-1.861125,-2.171313,-2.295388,-2.605575,-2.295388,-2.605575,-2.543538,-3.039838,-2.543538,-2.9778,-3.412063,-3.908363,-3.287988,-3.784288
72,0.7119999999999997,-0.558338,-0.682413,-0.558338,-0.620375,-0.74445,-0.868525,-0.868525,-0.9926,-0.930563,-1.116675,-1.054638,-0.9926,-1.116675,-1.426863,-1.302788,-1.426863,-1.4889,-1.73705,-1.612975,-1.799088,-1.923163,-2.171313,-1.923163,-2.171313,-2.23335,-2.605575,-2.295388,-2.605575,-2.543538,-3.101875,-2.543538,-2.915763,-3.412063,-3.908363,-3.350025,-3.784288
73,0.7079999999999997,-0.558338,-0.620375,-0.558338,-0.682413,-0.74445,-0.868525,-0.868525,-0.930563,-1.054638,-1.116675,-1.054638,-0.930563,-1.24075,-1.426863,-1.302788,-1.4889,-1.4889,-1.73705,-1.612975,-1.861125,-1.923163,-2.171313,-1.923163,-2.23335,-2.295388,-2.605575,-2.357425,-2.667613,-2.543538,-3.101875,-2.543538,-3.039838,-3.412063,-3.908363,-3.22595,-3.784288
74,0.7039999999999997,-0.558338,-0.682413,-0.558338,-0.682413,-0.74445,-0.930563,-0.806488,-0.9926,-0.930563,-1.116675,-1.054638,-0.9926,-1.178713,-1.426863,-1.24075,-1.4889,-1.4889,-1.73705,-1.612975,-1.799088,-1.923163,-2.171313,-1.923163,-2.171313,-2.295388,-2.605575,-2.295388,-2.605575,-2.543538,-3.101875,-2.543538,-2.9778,-3.350025,-3.9704,-3.287988,-3.784288
75,0.6999999999999997,-0.558338,-0.682413,-0.558338,-0.620375,-0.74445,-0.868525,-0.868525,-0.930563,-0.930563,-1.116675,-1.054638,-0.930563,-1.178713,-1.364825,-1.24075,-1.4889,-1.550938,-1.73705,-1.612975,-1.861125,-1.923163,-2.171313,-1.923163,-2.23335,-2.23335,-2.605575,-2.357425,-2.605575,-2.543538,-3.101875,-2.543538,-2.9778,-3.4741,-3.908363,-3.287988,-3.846325
76,0.6959999999999997,-0.620375,-0.682413,-0.558338,-0.682413,-0.806488,-0.868525,-0.806488,-0.930563,-0.9926,-1.116675,-1.054638,-0.930563,-1.24075,-1.364825,-1.302788,-1.4889,-1.4889,-1.73705,-1.550938,-1.799088,-1.923163,-2.171313,-1.923163,-2.23335,-2.23335,-2.543538,-2.357425,-2.667613,-2.605575,-3.101875,-2.605575,-3.039838,-3.412063,-3.9704,-3.287988,-3.784288
77,0.6919999999999997,-0.620375,-0.682413,-0.558338,-0.682413,-0.806488,-0.930563,-0.868525,-0.930563,-0.9926,-1.116675,-1.054638,-0.930563,-1.24075,-1.364825,-1.302788,-1.4889,-1.4889,-1.73705,-1.675013,-1.861125,-1.861125,-2.23335,-1.923163,-2.23335,-2.295388,-2.605575,-2.357425,-2.605575,-2.605575,-3.101875,-2.605575,-2.9778,-3.412063,-3.9704,-3.287988,-3.846325
78,0.6879999999999997,-0.558338,-0.620375,-0.558338,-0.682413,-0.74445,-0.930563,-0.868525,-0.930563,-0.9926,-1.116675,-1.116675,-0.930563,-1.178713,-1.426863,-1.302788,-1.4889,-1.4889,-1.73705,-1.612975,-1.861125,-1.923163,-2.171313,-1.923163,-2.23335,-2.23335,-2.605575,-2.357425,-2.667613,-2.605575,-3.101875,-2.605575,-2.9778,-3.4741,-3.9704,-3.350025,-3.908363
79,0.6839999999999997,-0.558338,-0.74445,-0.558338,-0.682413,-0.74445,-0.930563,-0.868525,-0.9926,-0.9926,-1.178713,-1.054638,-0.9926,-1.178713,-1.426863,-1.24075,-1.4889,-1.550938,-1.73705,-1.612975,-1.799088,-1.923163,-2.23335,-1.923163,-2.23335,-2.295388,-2.543538,-2.357425,-2.667613,-2.605575,-3.101875,-2.605575,-2.9778,-3.536138,-3.908363,-3.350025,-3.846325
80,0.6799999999999997,-0.620375,-0.682413,-0.558338,-0.682413,-0.74445,-0.868525,-0.868525,-0.9926,-0.9926,-1.178713,-1.116675,-0.9926,-1.24075,-1.426863,-1.302788,-1.4889,-1.550938,-1.73705,-1.612975,-1.861125,-1.923163,-2.23335,-1.9852,-2.23335,-2.295388,-2.605575,-2.419463,-2.667613,-2.667613,-3.163913,-2.543538,-3.039838,-3.4741,-3.9704,-3.350025,-3.908363
81,0.6759999999999997,-0.620375,-0.682413,-0.558338,-0.682413,-0.74445,-0.930563,-0.868525,-0.9926,-0.9926,-1.178713,-1.116675,-0.9926,-1.24075,-1.426863,-1.302788,-1.4889,-1.550938,-1.73705,-1.612975,-1.861125,-1.9852,-2.171313,-1.9852,-2.295388,-2.295388,-2.667613,-2.419463,-2.667613,-2.667613,-3.163913,-2.605575,-3.039838,-3.4741,-3.9704,-3.350025,-3.846325
82,0.6719999999999997,-0.620375,-0.74445,-0.558338,-0.682413,-0.806488,-0.930563,-0.806488,-1.054638,-0.9926,-1.116675,-1.116675,-1.054638,-1.178713,-1.4889,-1.302788,-1.550938,-1.4889,-1.73705,-1.612975,-1.861125,-1.923163,-2.171313,-1.9852,-2.23335,-2.23335,-2.605575,-2.357425,-2.667613,-2.667613,-3.101875,-2.605575,-3.039838,-3.4741,-3.9704,-3.350025,-3.908363
83,0.6679999999999997,-0.620375,-0.682413,-0.558338,-0.74445,-0.806488,-0.930563,-0.868525,-0.9926,-0.9926,-1.178713,-1.054638,-0.9926,-1.24075,-1.426863,-1.302788,-1.550938,-1.550938,-1.799088,-1.675013,-1.861125,-1.923163,-2.171313,-1.923163,-2.23335,-2.295388,-2.667613,-2.357425,-2.667613,-2.667613,-3.101875,-2.605575,-3.039838,-3.4741,-3.9704,-3.350025,-3.9704
84,0.6639999999999997,-0.558338,-0.682413,-0.558338,-0.682413,-0.806488,-0.930563,-0.868525,-0.9926,-0.9926,-1.178713,-1.116675,-0.9926,-1.24075,-1.364825,-1.302788,-1.4889,-1.4889,-1.799088,-1.612975,-1.861125,-1.923163,-2.23335,-1.9852,-2.23335,-2.295388,-2.605575,-2.419463,-2.72965,-2.667613,-3.163913,-2.605575,-3.039838,-3.4741,-4.032438,-3.350025,-3.908363
85,0.6599999999999997,-0.620375,-0.682413,-0.4963,-0.620375,-0.806488,-0.868525,-0.930563,-0.9926,-0.9926,-1.178713,-1.116675,-0.9926,-1.178713,-1.426863,-1.302788,-1.550938,-1.4889,-1.799088,-1.675013,-1.923163,-1.923163,-2.23335,-1.9852,-2.23335,-2.295388,-2.605575,-2.419463,-2.72965,-2.667613,-3.163913,-2.605575,-3.039838,-3.536138,-4.032438,-3.350025,-3.908363
86,0.6559999999999997,-0.620375,-0.74445,-0.558338,-0.74445,-0.806488,-0.930563,-0.868525,-0.9926,-0.9926,-1.178713,-1.116675,-0.9926,-1.178713,-1.426863,-1.302788,-1.550938,-1.4889,-1.799088,-1.675013,-1.861125,-1.923163,-2.23335,-1.9852,-2.23335,-2.295388,-2.667613,-2.419463,-2.667613,-2.667613,-3.163913,-2.667613,-3.101875,-3.4741,-4.032438,-3.412063,-3.908363
87,0.6519999999999997,-0.620375,-0.74445,-0.558338,-0.74445,-0.806488,-0.868525,-0.930563,-0.9926,-0.9926,-1.178713,-1.054638,-0.9926,-1.24075,-1.426863,-1.302788,-1.550938,-1.4889,-1.799088,-1.675013,-1.861125,-1.923163,-2.295388,-2.047238,-2.23335,-2.295388,-2.667613,-2.419463,-2.72965,-2.667613,-3.163913,-2.667613,-3.101875,-3.536138,-4.032438,-3.350025,-3.908363
88,0.6479999999999997,-0.620375,-0.74445,-0.620375,-0.74445,-0.806488,-0.868525,-0.868525,-1.054638,-0.9926,-1.178713,-1.178713,-1.054638,-1.302788,-1.426863,-1.302788,-1.4889,-1.612975,-1.799088,-1.675013,-1.9852,-1.9852,-2.23335,-1.9852,-2.23335,-2.295388,-2.667613,-2.357425,-2.72965,-2.72965,-3.22595,-2.667613,-3.039838,-3.536138,-4.094475,-3.412063,-3.9704
89,0.6439999999999997,-0.558338,-0.682413,-0.558338,-0.74445,-0.806488,-0.930563,-0.868525,-0.9926,-0.9926,-1.24075,-1.116675,-0.9926,-1.24075,-1.426863,-1.364825,-1.550938,-1.550938,-1.799088,-1.675013,-1.861125,-1.9852,-2.23335,-2.047238,-2.23335,-2.295388,-2.72965,-2.419463,-2.667613,-2.72965,-3.163913,-2.605575,-3.101875,-3.536138,-4.032438,-3.350025,-3.9704
90,0.6399999999999997,-0.682413,-0.682413,-0.620375,-0.682413,-0.806488,-0.930563,-0.930563,-1.054638,-0.9926,-1.178713,-1.054638,-1.054638,-1.24075,-1.426863,-1.364825,-1.550938,-1.4889,-1.799088,-1.612975,-1.861125,-1.9852,-2.295388,-2.047238,-2.23335,-2.357425,-2.667613,-2.4815,-2.72965,-2.667613,-3.163913,-2.667613,-3.101875,-3.4741,-4.094475,-3.350025,-3.9704
91,0.6359999999999997,-0.620375,-0.74445,-0.558338,-0.74445,-0.806488,-0.9926,-0.868525,-1.054638,-0.9926,-1.178713,-1.116675,-1.054638,-1.24075,-1.4889,-1.364825,-1.550938,-1.550938,-1.861125,-1.675013,-1.861125,-1.9852,-2.357425,-1.9852,-2.295388,-2.295388,-2.72965,-2.4815,-2.72965,-2.72965,-3.22595,-2.667613,-3.039838,-3.4741,-4.094475,-3.412063,-4.032438
92,0.6319999999999997,-0.620375,-0.682413,-0.620375,-0.682413,-0.806488,-0.9926,-0.868525,-1.054638,-1.054638,-1.178713,-1.116675,-1.054638,-1.24075,-1.426863,-1.302788,-1.612975,-1.550938,-1.73705,-1.675013,-1.923163,-2.047238,-2.295388,-2.047238,-2.295388,-2.357425,-2.667613,-2.419463,-2.72965,-2.667613,-3.22595,-2.667613,-3.101875,-3.598175,-4.094475,-3.412063,-4.032438
93,0.6279999999999997,-0.620375,-0.682413,-0.620375,-0.682413,-0.806488,-0.9926,-0.868525,-1.054638,-1.054638,-1.178713,-1.178713,-1.054638,-1.24075,-1.4889,-1.364825,-1.612975,-1.550938,-1.799088,-1.73705,-1.923163,-1.9852,-2.23335,-2.047238,-2.295388,-2.357425,-2.72965,-2.419463,-2.72965,-2.72965,-3.22595,-2.667613,-3.163913,-3.598175,-4.032438,-3.412063,-4.032438
94,0.6239999999999997,-0.620375,-0.682413,-0.620375,-0.74445,-0.806488,-0.930563,-0.868525,-1.054638,-1.054638,-1.24075,-1.054638,-1.054638,-1.24075,-1.4889,-1.302788,-1.612975,-1.550938,-1.799088,-1.675013,-1.861125,-1.9852,-2.295388,-2.047238,-2.357425,-2.357425,-2.72965,-2.419463,-2.791688,-2.667613,-3.163913,-2.667613,-3.163913,-3.536138,-4.094475,-3.4741,-4.032438
95,0.6199999999999997,-0.620375,-0.682413,-0.620375,-0.682413,-0.806488,-0.9926,-0.930563,-1.054638,-1.054638,-1.24075,-1.116675,-1.054638,-1.24075,-1.4889,-1.302788,-1.550938,-1.550938,-1.861125,-1.675013,-1.9852,-2.047238,-2.295388,-2.047238,-2.295388,-2.357425,-2.72965,-2.419463,-2.72965,-2.667613,-3.22595,-2.667613,-3.163913,-3.536138,-4.094475,-3.4741,-4.032438
96,0.6159999999999997,-0.620375,-0.682413,-0.620375,-0.682413,-0.806488,-0.9926,-0.868525,-1.054638,-1.054638,-1.178713,-1.116675,-1.054638,-1.24075,-1.4889,-1.364825,-1.550938,-1.550938,-1.861125,-1.73705,-1.923163,-1.9852,-2.295388,-1.9852,-2.357425,-2.295388,-2.72965,-2.419463,-2.791688,-2.72965,-3.287988,-2.667613,-3.22595,-3.598175,-4.094475,-3.4741,-4.032438
97,0.6119999999999997,-0.620375,-0.682413,-0.558338,-0.682413,-0.868525,-0.9926,-0.868525,-1.054638,-1.054638,-1.178713,-1.178713,-1.054638,-1.302788,-1.4889,-1.302788,-1.612975,-1.550938,-1.799088,-1.675013,-1.923163,-1.9852,-2.295388,-1.9852,-2.357425,-2.357425,-2.667613,-2.419463,-2.791688,-2.72965,-3.287988,-2.667613,-3.163913,-3.598175,-4.094475,-3.4741,-4.032438
98,0.6079999999999997,-0.620375,-0.682413,-0.558338,-0.682413,-0.806488,-0.930563,-0.868525,-1.054638,-1.054638,-1.24075,-1.178713,-1.054638,-1.24075,-1.4889,-1.364825,-1.550938,-1.550938,-1.799088,-1.73705,-1.923163,-1.9852,-2.295388,-1.9852,-2.357425,-2.295388,-2.791688,-2.4815,-2.791688,-2.72965,-3.22595,-2.72965,-3.22595,-3.536138,-4.094475,-3.4741,-3.9704
99,0.6039999999999996,-0.620375,-0.74445,-0.558338,-0.74445,-0.868525,-0.9926,-0.868525,-1.054638,-1.054638,-1.24075,-1.116675,-1.054638,-1.24075,-1.4889,-1.302788,-1.675013,-1.550938,-1.799088,-1.73705,-1.9852,-2.047238,-2.295388,-2.047238,-2.357425,-2.295388,-2.72965,-2.419463,-2.791688,-2.72965,-3.22595,-2.72965,-3.163913,-3.598175,-4.094475,-3.4741,-4.094475
100,0.5999999999999996,-0.620375,-0.682413,-0.620375,-0.682413,-0.806488,-0.930563,-0.930563,-1.054638,-1.054638,-1.24075,-1.178713,-1.054638,-1.302788,-1.4889,-1.364825,-1.550938,-1.550938,-1.799088,-1.73705,-1.923163,-2.047238,-2.295388,-2.047238,-2.295388,-2.295388,-2.72965,-2.4815,-2.791688,-2.72965,-3.22595,-2.72965,-3.163913,-3.598175,-4.156513,-3.4741,-4.094475
101,0.5959999999999996,-0.620375,-0.74445,-0.558338,-0.682413,-0.806488,-0.9926,-0.930563,-1.054638,-1.054638,-1.24075,-1.178713,-1.054638,-1.302788,-1.426863,-1.302788,-1.612975,-1.550938,-1.799088,-1.73705,-1.923163,-2.047238,-2.357425,-2.047238,-2.357425,-2.357425,-2.72965,-2.4815,-2.791688,-2.667613,-3.22595,-2.72965,-3.163913,-3.598175,-4.156513,-3.4741,-4.156513
102,0.5919999999999996,-0.620375,-0.74445,-0.620375,-0.74445,-0.868525,-0.930563,-0.930563,-1.054638,-1.054638,-1.24075,-1.116675,-1.054638,-1.302788,-1.550938,-1.364825,-1.612975,-1.550938,-1.861125,-1.73705,-1.9852,-2.047238,-2.357425,-2.047238,-2.357425,-2.357425,-2.791688,-2.4815,-2.853725,-2.72965,-3.22595,-2.72965,-3.22595,-3.598175,-4.094475,-3.4741,-4.156513
103,0.5879999999999996,-0.620375,-0.74445,-0.558338,-0.682413,-0.806488,-0.930563,-0.930563,-1.054638,-1.054638,-1.24075,-1.116675,-1.054638,-1.302788,-1.4889,-1.426863,-1.550938,-1.612975,-1.861125,-1.73705,-1.9852,-1.9852,-2.357425,-2.047238,-2.357425,-2.357425,-2.72965,-2.4815,-2.853725,-2.72965,-3.287988,-2.72965,-3.22595,-3.660213,-4.21855,-3.412063,-4.094475
104,0.5839999999999996,-0.620375,-0.806488,-0.620375,-0.74445,-0.806488,-0.930563,-0.930563,-1.054638,-1.116675,-1.24075,-1.116675,-1.054638,-1.302788,-1.4889,-1.302788,-1.612975,-1.612975,-1.799088,-1.73705,-1.9852,-2.047238,-2.357425,-2.047238,-2.295388,-2.357425,-2.791688,-2.419463,-2.853725,-2.791688,-3.287988,-2.72965,-3.163913,-3.660213,-4.21855,-3.4741,-4.156513
105,0.5799999999999996,-0.620375,-0.74445,-0.558338,-0.682413,-0.868525,-0.9926,-0.868525,-1.054638,-1.116675,-1.24075,-1.116675,-1.054638,-1.302788,-1.4889,-1.364825,-1.675013,-1.612975,-1.861125,-1.73705,-1.9852,-2.109275,-2.357425,-2.109275,-2.357425,-2.357425,-2.791688,-2.4815,-2.853725,-2.667613,-3.287988,-2.667613,-3.22595,-3.598175,-4.156513,-3.4741,-4.156513
106,0.5759999999999996,-0.682413,-0.74445,-0.620375,-0.682413,-0.806488,-0.9926,-0.930563,-1.054638,-1.054638,-1.24075,-1.116675,-1.054638,-1.302788,-1.4889,-1.364825,-1.612975,-1.612975,-1.861125,-1.73705,-1.9852,-2.047238,-2.357425,-2.047238,-2.419463,-2.357425,-2.791688,-2.419463,-2.791688,-2.72965,-3.287988,-2.72965,-3.22595,-3.660213,-4.21855,-3.4741,-4.156513
107,0.5719999999999996,-0.620375,-0.806488,-0.558338,-0.74445,-0.868525,-0.930563,-0.9926,-1.054638,-1.116675,-1.178713,-1.116675,-1.054638,-1.302788,-1.550938,-1.364825,-1.550938,-1.612975,-1.861125,-1.799088,-1.9852,-2.047238,-2.419463,-2.047238,-2.295388,-2.357425,-2.791688,-2.4815,-2.791688,-2.791688,-3.350025,-2.72965,-3.22595,-3.598175,-4.21855,-3.4741,-4.156513
108,0.5679999999999996,-0.682413,-0.806488,-0.620375,-0.74445,-0.868525,-0.930563,-0.930563,-1.116675,-1.054638,-1.24075,-1.178713,-1.116675,-1.302788,-1.4889,-1.364825,-1.675013,-1.612975,-1.861125,-1.799088,-1.9852,-2.109275,-2.357425,-2.109275,-2.419463,-2.357425,-2.853725,-2.543538,-2.853725,-2.72965,-3.350025,-2.72965,-3.22595,-3.660213,-4.156513,-3.536138,-4.156513
109,0.5639999999999996,-0.682413,-0.74445,-0.620375,-0.74445,-0.806488,-0.930563,-0.930563,-1.054638,-1.116675,-1.178713,-1.178713,-1.054638,-1.302788,-1.550938,-1.426863,-1.675013,-1.612975,-1.861125,-1.799088,-1.9852,-2.047238,-2.357425,-2.047238,-2.357425,-2.357425,-2.853725,-2.543538,-2.853725,-2.791688,-3.350025,-2.791688,-3.287988,-3.660213,-4.156513,-3.536138,-4.094475
110,0.5599999999999996,-0.620375,-0.74445,-0.558338,-0.74445,-0.868525,-0.9926,-0.930563,-1.116675,-1.116675,-1.24075,-1.178713,-1.116675,-1.302788,-1.4889,-1.364825,-1.612975,-1.550938,-1.861125,-1.73705,-1.9852,-2.047238,-2.419463,-2.109275,-2.419463,-2.357425,-2.853725,-2.4815,-2.915763,-2.72965,-3.350025,-2.72965,-3.22595,-3.660213,-4.156513,-3.536138,-4.156513
111,0.5559999999999996,-0.682413,-0.74445,-0.620375,-0.74445,-0.806488,-0.930563,-0.868525,-1.116675,-1.116675,-1.178713,-1.178713,-1.116675,-1.302788,-1.550938,-1.364825,-1.612975,-1.612975,-1.861125,-1.799088,-2.047238,-2.047238,-2.419463,-2.109275,-2.357425,-2.357425,-2.791688,-2.4815,-2.853725,-2.72965,-3.350025,-2.72965,-3.287988,-3.660213,-4.21855,-3.536138,-4.21855
112,0.5519999999999996,-0.682413,-0.74445,-0.558338,-0.74445,-0.868525,-0.9926,-0.930563,-1.116675,-1.054638,-1.302788,-1.178713,-1.116675,-1.302788,-1.550938,-1.426863,-1.675013,-1.612975,-1.861125,-1.73705,-2.047238,-2.109275,-2.357425,-2.109275,-2.357425,-2.419463,-2.791688,-2.543538,-2.853725,-2.853725,-3.287988,-2.791688,-3.22595,-3.660213,-4.21855,-3.536138,-4.21855
